,Unnamed: 0,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,wind_deg_bin,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_bin_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_bin_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_bin_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_bin_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
603,603,2018-01-22 19:00:00 +0000 UTC,1013,87,4,250,574,9.807619047619047,8.020476190476192,25,8.996190476190472,7.060476190476191,81.0,1012.0,23.0,6.0,7.595714285714285,6.160000000000001,81.0,1012.0,23.0,6.0,9.823333333333332,7.752857142857143,81.0,1011.0,28.0,6.0,8.756666666666668,6.936190476190476,87.0,1010.0,23.0,7.0,22,0,19
604,604,2018-01-22 20:00:00 +0000 UTC,1015,81,7,290,574,9.901428571428571,8.164285714285715,29,9.807619047619047,8.020476190476192,87.0,1013.0,25.0,4.0,8.996190476190472,7.060476190476191,81.0,1012.0,23.0,6.0,7.595714285714285,6.160000000000001,81.0,1012.0,23.0,6.0,9.823333333333332,7.752857142857143,81.0,1011.0,28.0,6.0,22,0,20
605,605,2018-01-22 21:00:00 +0000 UTC,1017,87,0,360,574,9.621904761904759,7.615238095238097,36,9.901428571428571,8.164285714285715,81.0,1015.0,29.0,7.0,9.807619047619047,8.020476190476192,87.0,1013.0,25.0,4.0,8.996190476190472,7.060476190476191,81.0,1012.0,23.0,6.0,7.595714285714285,6.160000000000001,81.0,1012.0,23.0,6.0,22,0,21
606,606,2018-01-22 22:00:00 +0000 UTC,1018,93,1,0,574,9.564761904761905,7.410952380952381,0,9.621904761904759,7.615238095238097,87.0,1017.0,36.0,0.0,9.901428571428571,8.164285714285715,81.0,1015.0,29.0,7.0,9.807619047619047,8.020476190476192,87.0,1013.0,25.0,4.0,8.996190476190472,7.060476190476191,81.0,1012.0,23.0,6.0,22,0,22
607,607,2018-01-22 23:00:00 +0000 UTC,1019,93,1,0,574,9.447142857142856,7.542380952380951,0,9.564761904761905,7.410952380952381,93.0,1018.0,0.0,1.0,9.621904761904759,7.615238095238097,87.0,1017.0,36.0,0.0,9.901428571428571,8.164285714285715,81.0,1015.0,29.0,7.0,9.807619047619047,8.020476190476192,87.0,1013.0,25.0,4.0,22,0,23
608,608,2018-01-22 23:00:00 +0000 UTC,1019,93,1,0,574,10.642380952380949,8.342857142857143,0,9.447142857142856,7.542380952380951,93.0,1019.0,0.0,1.0,9.564761904761905,7.410952380952381,93.0,1018.0,0.0,1.0,9.621904761904759,7.615238095238097,87.0,1017.0,36.0,0.0,9.901428571428571,8.164285714285715,81.0,1015.0,29.0,7.0,22,0,23
609,609,2018-01-23 00:00:00 +0000 UTC,1021,87,2,250,574,13.402857142857142,10.245714285714287,25,10.642380952380949,8.342857142857143,93.0,1019.0,0.0,1.0,9.447142857142856,7.542380952380951,93.0,1019.0,0.0,1.0,9.564761904761905,7.410952380952381,93.0,1018.0,0.0,1.0,9.621904761904759,7.615238095238097,87.0,1017.0,36.0,0.0,23,1,0
610,610,2018-01-23 00:00:00 +0000 UTC,1021,87,2,250,574,15.422380952380953,11.91190476190476,25,13.402857142857142,10.245714285714287,87.0,1021.0,25.0,2.0,10.642380952380949,8.342857142857143,93.0,1019.0,0.0,1.0,9.447142857142856,7.542380952380951,93.0,1019.0,0.0,1.0,9.564761904761905,7.410952380952381,93.0,1018.0,0.0,1.0,23,1,0
611,611,2018-01-23 01:00:00 +0000 UTC,1022,93,2,250,574,12.431428571428572,9.00904761904762,25,15.422380952380953,11.91190476190476,87.0,1021.0,25.0,2.0,13.402857142857142,10.245714285714287,87.0,1021.0,25.0,2.0,10.642380952380949,8.342857142857143,93.0,1019.0,0.0,1.0,9.447142857142856,7.542380952380951,93.0,1019.0,0.0,1.0,23,1,1
612,612,2018-01-23 01:00:00 +0000 UTC,1022,93,2,250,574,12.080952380952379,9.530952380952382,25,12.431428571428572,9.00904761904762,93.0,1022.0,25.0,2.0,15.422380952380953,11.91190476190476,87.0,1021.0,25.0,2.0,13.402857142857142,10.245714285714287,87.0,1021.0,25.0,2.0,10.642380952380949,8.342857142857143,93.0,1019.0,0.0,1.0,23,1,1
613,613,2018-01-23 02:00:00 +0000 UTC,1022,87,4,270,574,11.943809523809525,9.556190476190476,27,12.080952380952379,9.530952380952382,93.0,1022.0,25.0,2.0,12.431428571428572,9.00904761904762,93.0,1022.0,25.0,2.0,15.422380952380953,11.91190476190476,87.0,1021.0,25.0,2.0,13.402857142857142,10.245714285714287,87.0,1021.0,25.0,2.0,23,1,2
614,614,2018-01-23 02:00:00 +0000 UTC,1022,87,4,270,574,9.244761904761905,7.654285714285713,27,11.943809523809525,9.556190476190476,87.0,1022.0,27.0,4.0,12.080952380952379,9.530952380952382,93.0,1022.0,25.0,2.0,12.431428571428572,9.00904761904762,93.0,1022.0,25.0,2.0,15.422380952380953,11.91190476190476,87.0,1021.0,25.0,2.0,23,1,2
615,615,2018-01-23 03:00:00 +0000 UTC,1023,81,3,320,574,5.582857142857142,4.7495238095238115,32,9.244761904761905,7.654285714285713,87.0,1022.0,27.0,4.0,11.943809523809525,9.556190476190476,87.0,1022.0,27.0,4.0,12.080952380952379,9.530952380952382,93.0,1022.0,25.0,2.0,12.431428571428572,9.00904761904762,93.0,1022.0,25.0,2.0,23,1,3
616,616,2018-01-23 03:00:00 +0000 UTC,1023,81,3,320,574,3.7590476190476174,2.9509523809523808,32,5.582857142857142,4.7495238095238115,81.0,1023.0,32.0,3.0,9.244761904761905,7.654285714285713,87.0,1022.0,27.0,4.0,11.943809523809525,9.556190476190476,87.0,1022.0,27.0,4.0,12.080952380952379,9.530952380952382,93.0,1022.0,25.0,2.0,23,1,3
617,617,2018-01-23 04:00:00 +0000 UTC,1024,81,5,280,574,3.450476190476192,2.6728571428571426,28,3.7590476190476174,2.9509523809523808,81.0,1023.0,32.0,3.0,5.582857142857142,4.7495238095238115,81.0,1023.0,32.0,3.0,9.244761904761905,7.654285714285713,87.0,1022.0,27.0,4.0,11.943809523809525,9.556190476190476,87.0,1022.0,27.0,4.0,23,1,4
618,618,2018-01-23 04:00:00 +0000 UTC,1024,81,5,280,574,2.3385714285714285,1.5828571428571423,28,3.450476190476192,2.6728571428571426,81.0,1024.0,28.0,5.0,3.7590476190476174,2.9509523809523808,81.0,1023.0,32.0,3.0,5.582857142857142,4.7495238095238115,81.0,1023.0,32.0,3.0,9.244761904761905,7.654285714285713,87.0,1022.0,27.0,4.0,23,1,4
619,619,2018-01-23 05:00:00 +0000 UTC,1024,80,2,280,574,1.9095238095238087,1.413333333333333,28,2.3385714285714285,1.5828571428571423,81.0,1024.0,28.0,5.0,3.450476190476192,2.6728571428571426,81.0,1024.0,28.0,5.0,3.7590476190476174,2.9509523809523808,81.0,1023.0,32.0,3.0,5.582857142857142,4.7495238095238115,81.0,1023.0,32.0,3.0,23,1,5
620,620,2018-01-23 06:00:00 +0000 UTC,1025,86,1,120,574,1.4314285714285715,0.971904761904762,12,1.9095238095238087,1.413333333333333,80.0,1024.0,28.0,2.0,2.3385714285714285,1.5828571428571423,81.0,1024.0,28.0,5.0,3.450476190476192,2.6728571428571426,81.0,1024.0,28.0,5.0,3.7590476190476174,2.9509523809523808,81.0,1023.0,32.0,3.0,23,1,6
621,621,2018-01-23 07:00:00 +0000 UTC,1025,93,1,0,574,1.360952380952381,0.8833333333333332,0,1.4314285714285715,0.971904761904762,86.0,1025.0,12.0,1.0,1.9095238095238087,1.413333333333333,80.0,1024.0,28.0,2.0,2.3385714285714285,1.5828571428571423,81.0,1024.0,28.0,5.0,3.450476190476192,2.6728571428571426,81.0,1024.0,28.0,5.0,23,1,7
622,622,2018-01-23 09:00:00 +0000 UTC,1027,86,1,0,574,2.631428571428572,2.1919047619047616,0,1.360952380952381,0.8833333333333332,93.0,1025.0,0.0,1.0,1.4314285714285715,0.971904761904762,86.0,1025.0,12.0,1.0,1.9095238095238087,1.413333333333333,80.0,1024.0,28.0,2.0,2.3385714285714285,1.5828571428571423,81.0,1024.0,28.0,5.0,23,1,9
623,623,2018-01-23 10:00:00 +0000 UTC,1027,81,0,0,574,1.9280952380952376,1.4304761904761905,0,2.631428571428572,2.1919047619047616,86.0,1027.0,0.0,1.0,1.360952380952381,0.8833333333333332,93.0,1025.0,0.0,1.0,1.4314285714285715,0.971904761904762,86.0,1025.0,12.0,1.0,1.9095238095238087,1.413333333333333,80.0,1024.0,28.0,2.0,23,1,10
624,624,2018-01-23 11:00:00 +0000 UTC,1028,75,1,0,574,4.862857142857143,4.129523809523809,0,1.9280952380952376,1.4304761904761905,81.0,1027.0,0.0,0.0,2.631428571428572,2.1919047619047616,86.0,1027.0,0.0,1.0,1.360952380952381,0.8833333333333332,93.0,1025.0,0.0,1.0,1.4314285714285715,0.971904761904762,86.0,1025.0,12.0,1.0,23,1,11
625,625,2018-01-23 12:00:00 +0000 UTC,1028,75,2,280,574,7.507142857142856,6.3295238095238116,28,4.862857142857143,4.129523809523809,75.0,1028.0,0.0,1.0,1.9280952380952376,1.4304761904761905,81.0,1027.0,0.0,0.0,2.631428571428572,2.1919047619047616,86.0,1027.0,0.0,1.0,1.360952380952381,0.8833333333333332,93.0,1025.0,0.0,1.0,23,1,12
626,626,2018-01-23 13:00:00 +0000 UTC,1028,75,1,280,574,8.276190476190477,6.722380952380951,28,7.507142857142856,6.3295238095238116,75.0,1028.0,28.0,2.0,4.862857142857143,4.129523809523809,75.0,1028.0,0.0,1.0,1.9280952380952376,1.4304761904761905,81.0,1027.0,0.0,0.0,2.631428571428572,2.1919047619047616,86.0,1027.0,0.0,1.0,23,1,13
627,627,2018-01-23 14:00:00 +0000 UTC,1027,70,1,0,574,9.305238095238096,8.056190476190476,0,8.276190476190477,6.722380952380951,75.0,1028.0,28.0,1.0,7.507142857142856,6.3295238095238116,75.0,1028.0,28.0,2.0,4.862857142857143,4.129523809523809,75.0,1028.0,0.0,1.0,1.9280952380952376,1.4304761904761905,81.0,1027.0,0.0,0.0,23,1,14
628,628,2018-01-23 15:00:00 +0000 UTC,1027,65,2,160,574,9.32238095238095,7.7042857142857155,16,9.305238095238096,8.056190476190476,70.0,1027.0,0.0,1.0,8.276190476190477,6.722380952380951,75.0,1028.0,28.0,1.0,7.507142857142856,6.3295238095238116,75.0,1028.0,28.0,2.0,4.862857142857143,4.129523809523809,75.0,1028.0,0.0,1.0,23,1,15
629,629,2018-01-23 16:00:00 +0000 UTC,1027,70,1,0,574,10.907619047619047,8.987619047619049,0,9.32238095238095,7.7042857142857155,65.0,1027.0,16.0,2.0,9.305238095238096,8.056190476190476,70.0,1027.0,0.0,1.0,8.276190476190477,6.722380952380951,75.0,1028.0,28.0,1.0,7.507142857142856,6.3295238095238116,75.0,1028.0,28.0,2.0,23,1,16
630,630,2018-01-23 17:00:00 +0000 UTC,1027,75,1,320,574,10.934285714285718,8.932857142857143,32,10.907619047619047,8.987619047619049,70.0,1027.0,0.0,1.0,9.32238095238095,7.7042857142857155,65.0,1027.0,16.0,2.0,9.305238095238096,8.056190476190476,70.0,1027.0,0.0,1.0,8.276190476190477,6.722380952380951,75.0,1028.0,28.0,1.0,23,1,17
631,631,2018-01-23 18:00:00 +0000 UTC,1028,81,1,218,574,12.150476190476189,9.732857142857142,21,10.934285714285718,8.932857142857143,75.0,1027.0,32.0,1.0,10.907619047619047,8.987619047619049,70.0,1027.0,0.0,1.0,9.32238095238095,7.7042857142857155,65.0,1027.0,16.0,2.0,9.305238095238096,8.056190476190476,70.0,1027.0,0.0,1.0,23,1,18
632,632,2018-01-23 19:00:00 +0000 UTC,1028,81,1,218,574,13.130476190476193,10.600952380952384,21,12.150476190476189,9.732857142857142,81.0,1028.0,21.0,1.0,10.934285714285718,8.932857142857143,75.0,1027.0,32.0,1.0,10.907619047619047,8.987619047619049,70.0,1027.0,0.0,1.0,9.32238095238095,7.7042857142857155,65.0,1027.0,16.0,2.0,23,1,19
633,633,2018-01-23 20:00:00 +0000 UTC,1028,86,1,200,574,12.837142857142856,10.354285714285714,20,13.130476190476193,10.600952380952384,81.0,1028.0,21.0,1.0,12.150476190476189,9.732857142857142,81.0,1028.0,21.0,1.0,10.934285714285718,8.932857142857143,75.0,1027.0,32.0,1.0,10.907619047619047,8.987619047619049,70.0,1027.0,0.0,1.0,23,1,20
634,634,2018-01-23 21:00:00 +0000 UTC,1028,93,1,140,574,12.824761904761909,10.057619047619047,14,12.837142857142856,10.354285714285714,86.0,1028.0,20.0,1.0,13.130476190476193,10.600952380952384,81.0,1028.0,21.0,1.0,12.150476190476189,9.732857142857142,81.0,1028.0,21.0,1.0,10.934285714285718,8.932857142857143,75.0,1027.0,32.0,1.0,23,1,21
635,635,2018-01-23 22:00:00 +0000 UTC,1028,93,1,150,574,13.832857142857144,10.388095238095241,15,12.824761904761909,10.057619047619047,93.0,1028.0,14.0,1.0,12.837142857142856,10.354285714285714,86.0,1028.0,20.0,1.0,13.130476190476193,10.600952380952384,81.0,1028.0,21.0,1.0,12.150476190476189,9.732857142857142,81.0,1028.0,21.0,1.0,23,1,22
636,636,2018-01-23 23:00:00 +0000 UTC,1028,93,3,160,574,13.555714285714286,10.36,16,13.832857142857144,10.388095238095241,93.0,1028.0,15.0,1.0,12.824761904761909,10.057619047619047,93.0,1028.0,14.0,1.0,12.837142857142856,10.354285714285714,86.0,1028.0,20.0,1.0,13.130476190476193,10.600952380952384,81.0,1028.0,21.0,1.0,23,1,23
637,637,2018-01-24 00:00:00 +0000 UTC,1028,93,1,0,574,13.517142857142858,10.052380952380949,0,13.555714285714286,10.36,93.0,1028.0,16.0,3.0,13.832857142857144,10.388095238095241,93.0,1028.0,15.0,1.0,12.824761904761909,10.057619047619047,93.0,1028.0,14.0,1.0,12.837142857142856,10.354285714285714,86.0,1028.0,20.0,1.0,24,2,0
638,638,2018-01-24 01:00:00 +0000 UTC,1029,86,2,270,574,13.830476190476189,10.460476190476193,27,13.517142857142858,10.052380952380949,93.0,1028.0,0.0,1.0,13.555714285714286,10.36,93.0,1028.0,16.0,3.0,13.832857142857144,10.388095238095241,93.0,1028.0,15.0,1.0,12.824761904761909,10.057619047619047,93.0,1028.0,14.0,1.0,24,2,1
639,639,2018-01-24 02:00:00 +0000 UTC,1028,86,2,110,574,16.637619047619047,11.805714285714286,11,13.830476190476189,10.460476190476193,86.0,1029.0,27.0,2.0,13.517142857142858,10.052380952380949,93.0,1028.0,0.0,1.0,13.555714285714286,10.36,93.0,1028.0,16.0,3.0,13.832857142857144,10.388095238095241,93.0,1028.0,15.0,1.0,24,2,2
640,640,2018-01-24 03:00:00 +0000 UTC,1028,93,0,0,574,24.291428571428565,15.669047619047618,0,16.637619047619047,11.805714285714286,86.0,1028.0,11.0,2.0,13.830476190476189,10.460476190476193,86.0,1029.0,27.0,2.0,13.517142857142858,10.052380952380949,93.0,1028.0,0.0,1.0,13.555714285714286,10.36,93.0,1028.0,16.0,3.0,24,2,3
641,641,2018-01-24 04:00:00 +0000 UTC,1027,86,1,0,574,28.96,17.271904761904768,0,24.291428571428565,15.669047619047618,93.0,1028.0,0.0,0.0,16.637619047619047,11.805714285714286,86.0,1028.0,11.0,2.0,13.830476190476189,10.460476190476193,86.0,1029.0,27.0,2.0,13.517142857142858,10.052380952380949,93.0,1028.0,0.0,1.0,24,2,4
642,642,2018-01-24 05:00:00 +0000 UTC,1027,86,2,130,574,30.40571428571429,18.824285714285715,13,28.96,17.271904761904768,86.0,1027.0,0.0,1.0,24.291428571428565,15.669047619047618,93.0,1028.0,0.0,0.0,16.637619047619047,11.805714285714286,86.0,1028.0,11.0,2.0,13.830476190476189,10.460476190476193,86.0,1029.0,27.0,2.0,24,2,5
643,643,2018-01-24 06:00:00 +0000 UTC,1027,86,3,160,574,31.30428571428572,19.85047619047619,16,30.40571428571429,18.824285714285715,86.0,1027.0,13.0,2.0,28.96,17.271904761904768,86.0,1027.0,0.0,1.0,24.291428571428565,15.669047619047618,93.0,1028.0,0.0,0.0,16.637619047619047,11.805714285714286,86.0,1028.0,11.0,2.0,24,2,6
644,644,2018-01-24 07:00:00 +0000 UTC,1027,86,2,140,574,31.627619047619053,19.385238095238094,14,31.30428571428572,19.85047619047619,86.0,1027.0,16.0,3.0,30.40571428571429,18.824285714285715,86.0,1027.0,13.0,2.0,28.96,17.271904761904768,86.0,1027.0,0.0,1.0,24.291428571428565,15.669047619047618,93.0,1028.0,0.0,0.0,24,2,7
645,645,2018-01-24 08:00:00 +0000 UTC,1027,87,2,120,574,26.335714285714282,16.332380952380948,12,31.627619047619053,19.385238095238094,86.0,1027.0,14.0,2.0,31.30428571428572,19.85047619047619,86.0,1027.0,16.0,3.0,30.40571428571429,18.824285714285715,86.0,1027.0,13.0,2.0,28.96,17.271904761904768,86.0,1027.0,0.0,1.0,24,2,8
646,646,2018-01-24 09:00:00 +0000 UTC,1027,80,1,130,574,27.296666666666674,17.160000000000004,13,26.335714285714282,16.332380952380948,87.0,1027.0,12.0,2.0,31.627619047619053,19.385238095238094,86.0,1027.0,14.0,2.0,31.30428571428572,19.85047619047619,86.0,1027.0,16.0,3.0,30.40571428571429,18.824285714285715,86.0,1027.0,13.0,2.0,24,2,9
647,647,2018-01-24 10:00:00 +0000 UTC,1027,75,2,130,574,26.145714285714284,16.480476190476192,13,27.296666666666674,17.160000000000004,80.0,1027.0,13.0,1.0,26.335714285714282,16.332380952380948,87.0,1027.0,12.0,2.0,31.627619047619053,19.385238095238094,86.0,1027.0,14.0,2.0,31.30428571428572,19.85047619047619,86.0,1027.0,16.0,3.0,24,2,10
648,648,2018-01-24 11:00:00 +0000 UTC,1026,70,2,160,574,24.68523809523809,16.678571428571427,16,26.145714285714284,16.480476190476192,75.0,1027.0,13.0,2.0,27.296666666666674,17.160000000000004,80.0,1027.0,13.0,1.0,26.335714285714282,16.332380952380948,87.0,1027.0,12.0,2.0,31.627619047619053,19.385238095238094,86.0,1027.0,14.0,2.0,24,2,11
649,649,2018-01-24 12:00:00 +0000 UTC,1025,61,0,0,574,21.136190476190478,15.194761904761902,0,24.68523809523809,16.678571428571427,70.0,1026.0,16.0,2.0,26.145714285714284,16.480476190476192,75.0,1027.0,13.0,2.0,27.296666666666674,17.160000000000004,80.0,1027.0,13.0,1.0,26.335714285714282,16.332380952380948,87.0,1027.0,12.0,2.0,24,2,12
650,650,2018-01-24 13:00:00 +0000 UTC,1024,66,2,250,574,25.90666666666666,18.038095238095234,25,21.136190476190478,15.194761904761902,61.0,1025.0,0.0,0.0,24.68523809523809,16.678571428571427,70.0,1026.0,16.0,2.0,26.145714285714284,16.480476190476192,75.0,1027.0,13.0,2.0,27.296666666666674,17.160000000000004,80.0,1027.0,13.0,1.0,24,2,13
651,651,2018-01-24 14:00:00 +0000 UTC,1023,53,3,210,574,32.731904761904765,22.377619047619053,21,25.90666666666666,18.038095238095234,66.0,1024.0,25.0,2.0,21.136190476190478,15.194761904761902,61.0,1025.0,0.0,0.0,24.68523809523809,16.678571428571427,70.0,1026.0,16.0,2.0,26.145714285714284,16.480476190476192,75.0,1027.0,13.0,2.0,24,2,14
652,652,2018-01-24 15:00:00 +0000 UTC,1023,57,2,200,574,29.087142857142855,19.916190476190483,20,32.731904761904765,22.377619047619053,53.0,1023.0,21.0,3.0,25.90666666666666,18.038095238095234,66.0,1024.0,25.0,2.0,21.136190476190478,15.194761904761902,61.0,1025.0,0.0,0.0,24.68523809523809,16.678571428571427,70.0,1026.0,16.0,2.0,24,2,15
653,653,2018-01-24 16:00:00 +0000 UTC,1022,61,3,170,574,23.11761904761905,16.978095238095243,17,29.087142857142855,19.916190476190483,57.0,1023.0,20.0,2.0,32.731904761904765,22.377619047619053,53.0,1023.0,21.0,3.0,25.90666666666666,18.038095238095234,66.0,1024.0,25.0,2.0,21.136190476190478,15.194761904761902,61.0,1025.0,0.0,0.0,24,2,16
654,654,2018-01-24 17:00:00 +0000 UTC,1022,65,2,200,574,23.875714285714288,17.47142857142857,20,23.11761904761905,16.978095238095243,61.0,1022.0,17.0,3.0,29.087142857142855,19.916190476190483,57.0,1023.0,20.0,2.0,32.731904761904765,22.377619047619053,53.0,1023.0,21.0,3.0,25.90666666666666,18.038095238095234,66.0,1024.0,25.0,2.0,24,2,17
655,655,2018-01-24 18:00:00 +0000 UTC,1021,75,0,0,574,24.117142857142852,16.93095238095238,0,23.875714285714288,17.47142857142857,65.0,1022.0,20.0,2.0,23.11761904761905,16.978095238095243,61.0,1022.0,17.0,3.0,29.087142857142855,19.916190476190483,57.0,1023.0,20.0,2.0,32.731904761904765,22.377619047619053,53.0,1023.0,21.0,3.0,24,2,18
656,656,2018-01-24 19:00:00 +0000 UTC,1021,75,1,222,574,23.56761904761905,16.972857142857144,22,24.117142857142852,16.93095238095238,75.0,1021.0,0.0,0.0,23.875714285714288,17.47142857142857,65.0,1022.0,20.0,2.0,23.11761904761905,16.978095238095243,61.0,1022.0,17.0,3.0,29.087142857142855,19.916190476190483,57.0,1023.0,20.0,2.0,24,2,19
657,657,2018-01-24 20:00:00 +0000 UTC,1021,80,1,170,574,21.378095238095238,15.412380952380953,17,23.56761904761905,16.972857142857144,75.0,1021.0,22.0,1.0,24.117142857142852,16.93095238095238,75.0,1021.0,0.0,0.0,23.875714285714288,17.47142857142857,65.0,1022.0,20.0,2.0,23.11761904761905,16.978095238095243,61.0,1022.0,17.0,3.0,24,2,20
658,658,2018-01-24 21:00:00 +0000 UTC,1021,80,2,170,574,17.602857142857143,13.157142857142858,17,21.378095238095238,15.412380952380953,80.0,1021.0,17.0,1.0,23.56761904761905,16.972857142857144,75.0,1021.0,22.0,1.0,24.117142857142852,16.93095238095238,75.0,1021.0,0.0,0.0,23.875714285714288,17.47142857142857,65.0,1022.0,20.0,2.0,24,2,21
659,659,2018-01-24 22:00:00 +0000 UTC,1021,75,2,140,574,18.72904761904762,13.585238095238092,14,17.602857142857143,13.157142857142858,80.0,1021.0,17.0,2.0,21.378095238095238,15.412380952380953,80.0,1021.0,17.0,1.0,23.56761904761905,16.972857142857144,75.0,1021.0,22.0,1.0,24.117142857142852,16.93095238095238,75.0,1021.0,0.0,0.0,24,2,22
660,660,2018-01-24 23:00:00 +0000 UTC,1021,70,1,120,574,20.096666666666664,14.698095238095233,12,18.72904761904762,13.585238095238092,75.0,1021.0,14.0,2.0,17.602857142857143,13.157142857142858,80.0,1021.0,17.0,2.0,21.378095238095238,15.412380952380953,80.0,1021.0,17.0,1.0,23.56761904761905,16.972857142857144,75.0,1021.0,22.0,1.0,24,2,23
661,661,2018-01-25 00:00:00 +0000 UTC,1021,86,3,150,574,20.20714285714286,14.856666666666666,15,20.096666666666664,14.698095238095233,70.0,1021.0,12.0,1.0,18.72904761904762,13.585238095238092,75.0,1021.0,14.0,2.0,17.602857142857143,13.157142857142858,80.0,1021.0,17.0,2.0,21.378095238095238,15.412380952380953,80.0,1021.0,17.0,1.0,25,3,0
662,662,2018-01-25 01:00:00 +0000 UTC,1021,81,1,240,574,21.73333333333333,15.481428571428571,24,20.20714285714286,14.856666666666666,86.0,1021.0,15.0,3.0,20.096666666666664,14.698095238095233,70.0,1021.0,12.0,1.0,18.72904761904762,13.585238095238092,75.0,1021.0,14.0,2.0,17.602857142857143,13.157142857142858,80.0,1021.0,17.0,2.0,25,3,1
663,663,2018-01-25 02:00:00 +0000 UTC,1021,80,2,140,574,20.339047619047626,15.137142857142859,14,21.73333333333333,15.481428571428571,81.0,1021.0,24.0,1.0,20.20714285714286,14.856666666666666,86.0,1021.0,15.0,3.0,20.096666666666664,14.698095238095233,70.0,1021.0,12.0,1.0,18.72904761904762,13.585238095238092,75.0,1021.0,14.0,2.0,25,3,2
664,664,2018-01-25 03:00:00 +0000 UTC,1021,75,2,110,574,20.107619047619046,14.830952380952375,11,20.339047619047626,15.137142857142859,80.0,1021.0,14.0,2.0,21.73333333333333,15.481428571428571,81.0,1021.0,24.0,1.0,20.20714285714286,14.856666666666666,86.0,1021.0,15.0,3.0,20.096666666666664,14.698095238095233,70.0,1021.0,12.0,1.0,25,3,3
665,665,2018-01-25 04:00:00 +0000 UTC,1020,70,1,0,574,21.319523809523805,15.03142857142857,0,20.107619047619046,14.830952380952375,75.0,1021.0,11.0,2.0,20.339047619047626,15.137142857142859,80.0,1021.0,14.0,2.0,21.73333333333333,15.481428571428571,81.0,1021.0,24.0,1.0,20.20714285714286,14.856666666666666,86.0,1021.0,15.0,3.0,25,3,4
666,666,2018-01-25 05:00:00 +0000 UTC,1020,78,2,210,574,19.525238095238095,13.995714285714287,21,21.319523809523805,15.03142857142857,70.0,1020.0,0.0,1.0,20.107619047619046,14.830952380952375,75.0,1021.0,11.0,2.0,20.339047619047626,15.137142857142859,80.0,1021.0,14.0,2.0,21.73333333333333,15.481428571428571,81.0,1021.0,24.0,1.0,25,3,5
667,667,2018-01-25 06:00:00 +0000 UTC,1020,78,0,0,574,19.367142857142856,14.298095238095241,0,19.525238095238095,13.995714285714287,78.0,1020.0,21.0,2.0,21.319523809523805,15.03142857142857,70.0,1020.0,0.0,1.0,20.107619047619046,14.830952380952375,75.0,1021.0,11.0,2.0,20.339047619047626,15.137142857142859,80.0,1021.0,14.0,2.0,25,3,6
668,668,2018-01-25 07:00:00 +0000 UTC,1020,80,2,220,574,19.56238095238095,14.490476190476196,22,19.367142857142856,14.298095238095241,78.0,1020.0,0.0,0.0,19.525238095238095,13.995714285714287,78.0,1020.0,21.0,2.0,21.319523809523805,15.03142857142857,70.0,1020.0,0.0,1.0,20.107619047619046,14.830952380952375,75.0,1021.0,11.0,2.0,25,3,7
669,669,2018-01-25 08:00:00 +0000 UTC,1019,84,1,0,574,20.32904761904762,15.257619047619047,0,19.56238095238095,14.490476190476196,80.0,1020.0,22.0,2.0,19.367142857142856,14.298095238095241,78.0,1020.0,0.0,0.0,19.525238095238095,13.995714285714287,78.0,1020.0,21.0,2.0,21.319523809523805,15.03142857142857,70.0,1020.0,0.0,1.0,25,3,8
670,670,2018-01-25 09:00:00 +0000 UTC,1019,80,2,120,574,19.325714285714284,15.368571428571432,12,20.32904761904762,15.257619047619047,84.0,1019.0,0.0,1.0,19.56238095238095,14.490476190476196,80.0,1020.0,22.0,2.0,19.367142857142856,14.298095238095241,78.0,1020.0,0.0,0.0,19.525238095238095,13.995714285714287,78.0,1020.0,21.0,2.0,25,3,9
671,671,2018-01-25 10:00:00 +0000 UTC,1019,70,0,0,574,19.194761904761904,15.054761904761907,0,19.325714285714284,15.368571428571432,80.0,1019.0,12.0,2.0,20.32904761904762,15.257619047619047,84.0,1019.0,0.0,1.0,19.56238095238095,14.490476190476196,80.0,1020.0,22.0,2.0,19.367142857142856,14.298095238095241,78.0,1020.0,0.0,0.0,25,3,10
672,672,2018-01-25 11:00:00 +0000 UTC,1019,70,4,230,574,17.35952380952381,14.345714285714287,23,19.194761904761904,15.054761904761907,70.0,1019.0,0.0,0.0,19.325714285714284,15.368571428571432,80.0,1019.0,12.0,2.0,20.32904761904762,15.257619047619047,84.0,1019.0,0.0,1.0,19.56238095238095,14.490476190476196,80.0,1020.0,22.0,2.0,25,3,11
673,673,2018-01-25 12:00:00 +0000 UTC,1018,66,3,220,574,17.282380952380947,13.951904761904762,22,17.35952380952381,14.345714285714287,70.0,1019.0,23.0,4.0,19.194761904761904,15.054761904761907,70.0,1019.0,0.0,0.0,19.325714285714284,15.368571428571432,80.0,1019.0,12.0,2.0,20.32904761904762,15.257619047619047,84.0,1019.0,0.0,1.0,25,3,12
