,Unnamed: 0,Unnamed: 0.1,dt_iso,pressure,humidity,wind_speed,wind_deg,node_id,P1,P2,P1_minus_1,P2_minus_1,humidity_minus_1,pressure_minus_1,wind_deg_minus_1,wind_speed_minus_1,P1_minus_2,P2_minus_2,humidity_minus_2,pressure_minus_2,wind_deg_minus_2,wind_speed_minus_2,P1_minus_3,P2_minus_3,humidity_minus_3,pressure_minus_3,wind_deg_minus_3,wind_speed_minus_3,P1_minus_4,P2_minus_4,humidity_minus_4,pressure_minus_4,wind_deg_minus_4,wind_speed_minus_4,day_in_year,weekday,hour
353,357,357,2018-01-14 11:00:00 +0000 UTC,1021,92,1,0,574,30.63238095238094,17.09047619047619,31.74666666666666,17.76333333333333,92.0,1021.0,310.0,1.0,33.55428571428571,19.01095238095238,92.0,1021.0,150.0,1.0,35.46714285714286,20.373333333333328,92.0,1020.0,0.0,1.0,35.32809523809524,19.979047619047623,100.0,1020.0,120.0,1.0,14,6,11
354,358,358,2018-01-14 12:00:00 +0000 UTC,1020,100,2,280,574,31.94523809523809,18.11238095238095,30.63238095238094,17.09047619047619,92.0,1021.0,0.0,1.0,31.74666666666666,17.76333333333333,92.0,1021.0,310.0,1.0,33.55428571428571,19.01095238095238,92.0,1021.0,150.0,1.0,35.46714285714286,20.373333333333328,92.0,1020.0,0.0,1.0,14,6,12
355,359,359,2018-01-14 13:00:00 +0000 UTC,1020,74,2,360,574,33.26428571428572,18.857619047619053,31.94523809523809,18.11238095238095,100.0,1020.0,280.0,2.0,30.63238095238094,17.09047619047619,92.0,1021.0,0.0,1.0,31.74666666666666,17.76333333333333,92.0,1021.0,310.0,1.0,33.55428571428571,19.01095238095238,92.0,1021.0,150.0,1.0,14,6,13
356,360,360,2018-01-14 14:00:00 +0000 UTC,1020,80,2,50,574,34.655714285714296,20.060476190476194,33.26428571428572,18.857619047619053,74.0,1020.0,360.0,2.0,31.94523809523809,18.11238095238095,100.0,1020.0,280.0,2.0,30.63238095238094,17.09047619047619,92.0,1021.0,0.0,1.0,31.74666666666666,17.76333333333333,92.0,1021.0,310.0,1.0,14,6,14
357,361,361,2018-01-14 15:00:00 +0000 UTC,1020,74,1,0,574,36.53142857142858,20.01619047619048,34.655714285714296,20.060476190476194,80.0,1020.0,50.0,2.0,33.26428571428572,18.857619047619053,74.0,1020.0,360.0,2.0,31.94523809523809,18.11238095238095,100.0,1020.0,280.0,2.0,30.63238095238094,17.09047619047619,92.0,1021.0,0.0,1.0,14,6,15
358,362,362,2018-01-14 16:00:00 +0000 UTC,1021,74,1,50,574,42.53714285714286,23.593809523809533,36.53142857142858,20.01619047619048,74.0,1020.0,0.0,1.0,34.655714285714296,20.060476190476194,80.0,1020.0,50.0,2.0,33.26428571428572,18.857619047619053,74.0,1020.0,360.0,2.0,31.94523809523809,18.11238095238095,100.0,1020.0,280.0,2.0,14,6,16
359,363,363,2018-01-14 17:00:00 +0000 UTC,1021,80,0,0,574,39.4552380952381,21.783809523809524,42.53714285714286,23.593809523809533,74.0,1021.0,50.0,1.0,36.53142857142858,20.01619047619048,74.0,1020.0,0.0,1.0,34.655714285714296,20.060476190476194,80.0,1020.0,50.0,2.0,33.26428571428572,18.857619047619053,74.0,1020.0,360.0,2.0,14,6,17
360,364,364,2018-01-14 18:00:00 +0000 UTC,1021,80,1,120,574,42.320952380952384,23.746666666666666,39.4552380952381,21.783809523809524,80.0,1021.0,0.0,0.0,42.53714285714286,23.593809523809533,74.0,1021.0,50.0,1.0,36.53142857142858,20.01619047619048,74.0,1020.0,0.0,1.0,34.655714285714296,20.060476190476194,80.0,1020.0,50.0,2.0,14,6,18
361,365,365,2018-01-14 19:00:00 +0000 UTC,1022,80,1,0,574,42.71,24.900476190476194,42.320952380952384,23.746666666666666,80.0,1021.0,120.0,1.0,39.4552380952381,21.783809523809524,80.0,1021.0,0.0,0.0,42.53714285714286,23.593809523809533,74.0,1021.0,50.0,1.0,36.53142857142858,20.01619047619048,74.0,1020.0,0.0,1.0,14,6,19
362,366,366,2018-01-14 20:00:00 +0000 UTC,1022,80,2,130,574,42.717619047619046,23.89523809523809,42.71,24.900476190476194,80.0,1022.0,0.0,1.0,42.320952380952384,23.746666666666666,80.0,1021.0,120.0,1.0,39.4552380952381,21.783809523809524,80.0,1021.0,0.0,0.0,42.53714285714286,23.593809523809533,74.0,1021.0,50.0,1.0,14,6,20
363,367,367,2018-01-14 21:00:00 +0000 UTC,1022,80,2,120,574,41.75476190476191,24.00904761904762,42.717619047619046,23.89523809523809,80.0,1022.0,130.0,2.0,42.71,24.900476190476194,80.0,1022.0,0.0,1.0,42.320952380952384,23.746666666666666,80.0,1021.0,120.0,1.0,39.4552380952381,21.783809523809524,80.0,1021.0,0.0,0.0,14,6,21
364,368,368,2018-01-14 22:00:00 +0000 UTC,1022,87,2,120,574,39.98142857142857,21.968571428571433,41.75476190476191,24.00904761904762,80.0,1022.0,120.0,2.0,42.717619047619046,23.89523809523809,80.0,1022.0,130.0,2.0,42.71,24.900476190476194,80.0,1022.0,0.0,1.0,42.320952380952384,23.746666666666666,80.0,1021.0,120.0,1.0,14,6,22
365,369,369,2018-01-14 23:00:00 +0000 UTC,1022,96,1,0,574,41.2052380952381,22.395714285714288,39.98142857142857,21.968571428571433,87.0,1022.0,120.0,2.0,41.75476190476191,24.00904761904762,80.0,1022.0,120.0,2.0,42.717619047619046,23.89523809523809,80.0,1022.0,130.0,2.0,42.71,24.900476190476194,80.0,1022.0,0.0,1.0,14,6,23
366,370,370,2018-01-15 00:00:00 +0000 UTC,1022,96,1,0,574,42.73333333333333,23.18714285714286,41.2052380952381,22.395714285714288,96.0,1022.0,0.0,1.0,39.98142857142857,21.968571428571433,87.0,1022.0,120.0,2.0,41.75476190476191,24.00904761904762,80.0,1022.0,120.0,2.0,42.717619047619046,23.89523809523809,80.0,1022.0,130.0,2.0,15,0,0
367,371,371,2018-01-15 01:00:00 +0000 UTC,1022,86,2,230,574,41.96190476190476,22.903333333333336,42.73333333333333,23.18714285714286,96.0,1022.0,0.0,1.0,41.2052380952381,22.395714285714288,96.0,1022.0,0.0,1.0,39.98142857142857,21.968571428571433,87.0,1022.0,120.0,2.0,41.75476190476191,24.00904761904762,80.0,1022.0,120.0,2.0,15,0,1
368,372,372,2018-01-15 02:00:00 +0000 UTC,1022,100,3,230,574,42.21142857142858,22.916190476190465,41.96190476190476,22.903333333333336,86.0,1022.0,230.0,2.0,42.73333333333333,23.18714285714286,96.0,1022.0,0.0,1.0,41.2052380952381,22.395714285714288,96.0,1022.0,0.0,1.0,39.98142857142857,21.968571428571433,87.0,1022.0,120.0,2.0,15,0,2
369,373,373,2018-01-15 03:00:00 +0000 UTC,1022,100,2,210,574,39.17619047619047,21.813809523809525,42.21142857142858,22.916190476190465,100.0,1022.0,230.0,3.0,41.96190476190476,22.903333333333336,86.0,1022.0,230.0,2.0,42.73333333333333,23.18714285714286,96.0,1022.0,0.0,1.0,41.2052380952381,22.395714285714288,96.0,1022.0,0.0,1.0,15,0,3
370,374,374,2018-01-15 04:00:00 +0000 UTC,1022,86,3,190,574,34.73809523809524,19.106666666666666,39.17619047619047,21.813809523809525,100.0,1022.0,210.0,2.0,42.21142857142858,22.916190476190465,100.0,1022.0,230.0,3.0,41.96190476190476,22.903333333333336,86.0,1022.0,230.0,2.0,42.73333333333333,23.18714285714286,96.0,1022.0,0.0,1.0,15,0,4
371,375,375,2018-01-15 05:00:00 +0000 UTC,1021,86,2,210,574,38.65142857142856,20.148095238095237,34.73809523809524,19.106666666666666,86.0,1022.0,190.0,3.0,39.17619047619047,21.813809523809525,100.0,1022.0,210.0,2.0,42.21142857142858,22.916190476190465,100.0,1022.0,230.0,3.0,41.96190476190476,22.903333333333336,86.0,1022.0,230.0,2.0,15,0,5
372,376,376,2018-01-15 06:00:00 +0000 UTC,1021,86,2,200,574,38.15428571428572,20.84380952380953,38.65142857142856,20.148095238095237,86.0,1021.0,210.0,2.0,34.73809523809524,19.106666666666666,86.0,1022.0,190.0,3.0,39.17619047619047,21.813809523809525,100.0,1022.0,210.0,2.0,42.21142857142858,22.916190476190465,100.0,1022.0,230.0,3.0,15,0,6
373,377,377,2018-01-15 07:00:00 +0000 UTC,1021,86,2,220,574,34.769047619047626,21.09666666666667,38.15428571428572,20.84380952380953,86.0,1021.0,200.0,2.0,38.65142857142856,20.148095238095237,86.0,1021.0,210.0,2.0,34.73809523809524,19.106666666666666,86.0,1022.0,190.0,3.0,39.17619047619047,21.813809523809525,100.0,1022.0,210.0,2.0,15,0,7
374,378,378,2018-01-15 08:00:00 +0000 UTC,1021,92,2,220,574,28.834285714285716,18.583809523809517,34.769047619047626,21.09666666666667,86.0,1021.0,220.0,2.0,38.15428571428572,20.84380952380953,86.0,1021.0,200.0,2.0,38.65142857142856,20.148095238095237,86.0,1021.0,210.0,2.0,34.73809523809524,19.106666666666666,86.0,1022.0,190.0,3.0,15,0,8
375,379,379,2018-01-15 09:00:00 +0000 UTC,1020,86,1,200,574,27.167619047619052,17.85380952380952,28.834285714285716,18.583809523809517,92.0,1021.0,220.0,2.0,34.769047619047626,21.09666666666667,86.0,1021.0,220.0,2.0,38.15428571428572,20.84380952380953,86.0,1021.0,200.0,2.0,38.65142857142856,20.148095238095237,86.0,1021.0,210.0,2.0,15,0,9
376,380,380,2018-01-15 10:00:00 +0000 UTC,1020,89,2,240,574,22.019523809523808,14.602857142857143,27.167619047619052,17.85380952380952,86.0,1020.0,200.0,1.0,28.834285714285716,18.583809523809517,92.0,1021.0,220.0,2.0,34.769047619047626,21.09666666666667,86.0,1021.0,220.0,2.0,38.15428571428572,20.84380952380953,86.0,1021.0,200.0,2.0,15,0,10
377,381,381,2018-01-15 11:00:00 +0000 UTC,1020,80,1,0,574,20.666190476190472,13.098095238095233,22.019523809523808,14.602857142857143,89.0,1020.0,240.0,2.0,27.167619047619052,17.85380952380952,86.0,1020.0,200.0,1.0,28.834285714285716,18.583809523809517,92.0,1021.0,220.0,2.0,34.769047619047626,21.09666666666667,86.0,1021.0,220.0,2.0,15,0,11
378,382,382,2018-01-15 12:00:00 +0000 UTC,1018,69,1,0,574,22.133809523809518,14.784761904761904,20.666190476190472,13.098095238095233,80.0,1020.0,0.0,1.0,22.019523809523808,14.602857142857143,89.0,1020.0,240.0,2.0,27.167619047619052,17.85380952380952,86.0,1020.0,200.0,1.0,28.834285714285716,18.583809523809517,92.0,1021.0,220.0,2.0,15,0,12
379,383,383,2018-01-15 13:00:00 +0000 UTC,1017,69,2,190,574,17.97142857142857,11.232857142857146,22.133809523809518,14.784761904761904,69.0,1018.0,0.0,1.0,20.666190476190472,13.098095238095233,80.0,1020.0,0.0,1.0,22.019523809523808,14.602857142857143,89.0,1020.0,240.0,2.0,27.167619047619052,17.85380952380952,86.0,1020.0,200.0,1.0,15,0,13
380,384,384,2018-01-15 14:00:00 +0000 UTC,1016,64,2,180,574,18.12666666666666,11.31,17.97142857142857,11.232857142857146,69.0,1017.0,190.0,2.0,22.133809523809518,14.784761904761904,69.0,1018.0,0.0,1.0,20.666190476190472,13.098095238095233,80.0,1020.0,0.0,1.0,22.019523809523808,14.602857142857143,89.0,1020.0,240.0,2.0,15,0,14
381,385,385,2018-01-15 15:00:00 +0000 UTC,1015,60,3,190,574,17.372380952380947,11.292380952380956,18.12666666666666,11.31,64.0,1016.0,180.0,2.0,17.97142857142857,11.232857142857146,69.0,1017.0,190.0,2.0,22.133809523809518,14.784761904761904,69.0,1018.0,0.0,1.0,20.666190476190472,13.098095238095233,80.0,1020.0,0.0,1.0,15,0,15
382,386,386,2018-01-15 16:00:00 +0000 UTC,1013,64,3,190,574,19.232857142857142,12.233809523809526,17.372380952380947,11.292380952380956,60.0,1015.0,190.0,3.0,18.12666666666666,11.31,64.0,1016.0,180.0,2.0,17.97142857142857,11.232857142857146,69.0,1017.0,190.0,2.0,22.133809523809518,14.784761904761904,69.0,1018.0,0.0,1.0,15,0,16
383,387,387,2018-01-15 17:00:00 +0000 UTC,1011,74,2,160,574,18.305238095238106,11.778095238095233,19.232857142857142,12.233809523809526,64.0,1013.0,190.0,3.0,17.372380952380947,11.292380952380956,60.0,1015.0,190.0,3.0,18.12666666666666,11.31,64.0,1016.0,180.0,2.0,17.97142857142857,11.232857142857146,69.0,1017.0,190.0,2.0,15,0,17
384,388,388,2018-01-15 18:00:00 +0000 UTC,1011,69,1,0,574,15.015714285714287,9.472380952380952,18.305238095238106,11.778095238095233,74.0,1011.0,160.0,2.0,19.232857142857142,12.233809523809526,64.0,1013.0,190.0,3.0,17.372380952380947,11.292380952380956,60.0,1015.0,190.0,3.0,18.12666666666666,11.31,64.0,1016.0,180.0,2.0,15,0,18
385,389,389,2018-01-15 19:00:00 +0000 UTC,1010,69,1,170,574,18.34190476190476,11.648095238095234,15.015714285714287,9.472380952380952,69.0,1011.0,0.0,1.0,18.305238095238106,11.778095238095233,74.0,1011.0,160.0,2.0,19.232857142857142,12.233809523809526,64.0,1013.0,190.0,3.0,17.372380952380947,11.292380952380956,60.0,1015.0,190.0,3.0,15,0,19
386,390,390,2018-01-15 20:00:00 +0000 UTC,1009,99,2,190,574,10.954285714285712,7.4899999999999975,18.34190476190476,11.648095238095234,69.0,1010.0,170.0,1.0,15.015714285714287,9.472380952380952,69.0,1011.0,0.0,1.0,18.305238095238106,11.778095238095233,74.0,1011.0,160.0,2.0,19.232857142857142,12.233809523809526,64.0,1013.0,190.0,3.0,15,0,20
387,391,391,2018-01-15 21:00:00 +0000 UTC,1009,80,6,200,574,6.9899999999999975,5.133333333333334,10.954285714285712,7.4899999999999975,99.0,1009.0,190.0,2.0,18.34190476190476,11.648095238095234,69.0,1010.0,170.0,1.0,15.015714285714287,9.472380952380952,69.0,1011.0,0.0,1.0,18.305238095238106,11.778095238095233,74.0,1011.0,160.0,2.0,15,0,21
388,392,392,2018-01-15 22:00:00 +0000 UTC,1008,86,4,180,574,5.345714285714286,3.908571428571429,6.9899999999999975,5.133333333333334,80.0,1009.0,200.0,6.0,10.954285714285712,7.4899999999999975,99.0,1009.0,190.0,2.0,18.34190476190476,11.648095238095234,69.0,1010.0,170.0,1.0,15.015714285714287,9.472380952380952,69.0,1011.0,0.0,1.0,15,0,22
389,393,393,2018-01-15 23:00:00 +0000 UTC,1007,80,4,160,574,3.627142857142858,2.8895238095238094,5.345714285714286,3.908571428571429,86.0,1008.0,180.0,4.0,6.9899999999999975,5.133333333333334,80.0,1009.0,200.0,6.0,10.954285714285712,7.4899999999999975,99.0,1009.0,190.0,2.0,18.34190476190476,11.648095238095234,69.0,1010.0,170.0,1.0,15,0,23
390,394,394,2018-01-16 00:00:00 +0000 UTC,1007,75,3,200,574,1.3795238095238094,1.0395238095238095,3.627142857142858,2.8895238095238094,80.0,1007.0,160.0,4.0,5.345714285714286,3.908571428571429,86.0,1008.0,180.0,4.0,6.9899999999999975,5.133333333333334,80.0,1009.0,200.0,6.0,10.954285714285712,7.4899999999999975,99.0,1009.0,190.0,2.0,16,1,0
391,395,395,2018-01-16 01:00:00 +0000 UTC,1006,74,2,80,574,0.7652380952380953,0.5842857142857143,1.3795238095238094,1.0395238095238095,75.0,1007.0,200.0,3.0,3.627142857142858,2.8895238095238094,80.0,1007.0,160.0,4.0,5.345714285714286,3.908571428571429,86.0,1008.0,180.0,4.0,6.9899999999999975,5.133333333333334,80.0,1009.0,200.0,6.0,16,1,1
392,396,396,2018-01-16 02:00:00 +0000 UTC,1005,70,8,240,574,0.7195238095238095,0.4333333333333334,0.7652380952380953,0.5842857142857143,74.0,1006.0,80.0,2.0,1.3795238095238094,1.0395238095238095,75.0,1007.0,200.0,3.0,3.627142857142858,2.8895238095238094,80.0,1007.0,160.0,4.0,5.345714285714286,3.908571428571429,86.0,1008.0,180.0,4.0,16,1,2
393,397,397,2018-01-16 03:00:00 +0000 UTC,1005,75,9,240,574,0.5309523809523811,0.3761904761904761,0.7195238095238095,0.4333333333333334,70.0,1005.0,240.0,8.0,0.7652380952380953,0.5842857142857143,74.0,1006.0,80.0,2.0,1.3795238095238094,1.0395238095238095,75.0,1007.0,200.0,3.0,3.627142857142858,2.8895238095238094,80.0,1007.0,160.0,4.0,16,1,3
394,398,398,2018-01-16 04:00:00 +0000 UTC,1004,75,9,240,574,0.6042857142857144,0.3128571428571427,0.5309523809523811,0.3761904761904761,75.0,1005.0,240.0,9.0,0.7195238095238095,0.4333333333333334,70.0,1005.0,240.0,8.0,0.7652380952380953,0.5842857142857143,74.0,1006.0,80.0,2.0,1.3795238095238094,1.0395238095238095,75.0,1007.0,200.0,3.0,16,1,4
395,399,399,2018-01-16 04:00:00 +0000 UTC,1004,75,9,240,574,0.4428571428571429,0.2866666666666666,0.6042857142857144,0.3128571428571427,75.0,1004.0,240.0,9.0,0.5309523809523811,0.3761904761904761,75.0,1005.0,240.0,9.0,0.7195238095238095,0.4333333333333334,70.0,1005.0,240.0,8.0,0.7652380952380953,0.5842857142857143,74.0,1006.0,80.0,2.0,16,1,4
396,400,400,2018-01-16 05:00:00 +0000 UTC,1004,75,8,230,574,0.6261904761904762,0.29571428571428565,0.4428571428571429,0.2866666666666666,75.0,1004.0,240.0,9.0,0.6042857142857144,0.3128571428571427,75.0,1004.0,240.0,9.0,0.5309523809523811,0.3761904761904761,75.0,1005.0,240.0,9.0,0.7195238095238095,0.4333333333333334,70.0,1005.0,240.0,8.0,16,1,5
397,401,401,2018-01-16 06:00:00 +0000 UTC,1003,75,9,240,574,0.7100000000000002,0.4276190476190476,0.6261904761904762,0.29571428571428565,75.0,1004.0,230.0,8.0,0.4428571428571429,0.2866666666666666,75.0,1004.0,240.0,9.0,0.6042857142857144,0.3128571428571427,75.0,1004.0,240.0,9.0,0.5309523809523811,0.3761904761904761,75.0,1005.0,240.0,9.0,16,1,6
398,402,402,2018-01-16 07:00:00 +0000 UTC,1003,75,9,240,574,1.201904761904762,0.463809523809524,0.7100000000000002,0.4276190476190476,75.0,1003.0,240.0,9.0,0.6261904761904762,0.29571428571428565,75.0,1004.0,230.0,8.0,0.4428571428571429,0.2866666666666666,75.0,1004.0,240.0,9.0,0.6042857142857144,0.3128571428571427,75.0,1004.0,240.0,9.0,16,1,7
399,403,403,2018-01-16 08:00:00 +0000 UTC,1003,75,9,240,574,0.9371428571428568,0.5357142857142857,1.201904761904762,0.463809523809524,75.0,1003.0,240.0,9.0,0.7100000000000002,0.4276190476190476,75.0,1003.0,240.0,9.0,0.6261904761904762,0.29571428571428565,75.0,1004.0,230.0,8.0,0.4428571428571429,0.2866666666666666,75.0,1004.0,240.0,9.0,16,1,8
400,404,404,2018-01-16 09:00:00 +0000 UTC,1003,75,10,240,574,1.755714285714286,1.1476190476190475,0.9371428571428568,0.5357142857142857,75.0,1003.0,240.0,9.0,1.201904761904762,0.463809523809524,75.0,1003.0,240.0,9.0,0.7100000000000002,0.4276190476190476,75.0,1003.0,240.0,9.0,0.6261904761904762,0.29571428571428565,75.0,1004.0,230.0,8.0,16,1,9
401,405,405,2018-01-16 10:00:00 +0000 UTC,1003,70,12,240,574,1.0176190476190476,0.4885714285714287,1.755714285714286,1.1476190476190475,75.0,1003.0,240.0,10.0,0.9371428571428568,0.5357142857142857,75.0,1003.0,240.0,9.0,1.201904761904762,0.463809523809524,75.0,1003.0,240.0,9.0,0.7100000000000002,0.4276190476190476,75.0,1003.0,240.0,9.0,16,1,10
402,406,406,2018-01-16 11:00:00 +0000 UTC,1003,81,10,240,574,1.5861904761904764,0.7033333333333331,1.0176190476190476,0.4885714285714287,70.0,1003.0,240.0,12.0,1.755714285714286,1.1476190476190475,75.0,1003.0,240.0,10.0,0.9371428571428568,0.5357142857142857,75.0,1003.0,240.0,9.0,1.201904761904762,0.463809523809524,75.0,1003.0,240.0,9.0,16,1,11
403,407,407,2018-01-16 12:00:00 +0000 UTC,1002,87,8,250,574,1.4595238095238097,0.8642857142857144,1.5861904761904764,0.7033333333333331,81.0,1003.0,240.0,10.0,1.0176190476190476,0.4885714285714287,70.0,1003.0,240.0,12.0,1.755714285714286,1.1476190476190475,75.0,1003.0,240.0,10.0,0.9371428571428568,0.5357142857142857,75.0,1003.0,240.0,9.0,16,1,12
404,408,408,2018-01-16 13:00:00 +0000 UTC,1002,81,10,240,574,0.9419047619047618,0.5752380952380953,1.4595238095238097,0.8642857142857144,87.0,1002.0,250.0,8.0,1.5861904761904764,0.7033333333333331,81.0,1003.0,240.0,10.0,1.0176190476190476,0.4885714285714287,70.0,1003.0,240.0,12.0,1.755714285714286,1.1476190476190475,75.0,1003.0,240.0,10.0,16,1,13
405,409,409,2018-01-16 14:00:00 +0000 UTC,1001,70,9,240,574,0.7176190476190476,0.35666666666666663,0.9419047619047618,0.5752380952380953,81.0,1002.0,240.0,10.0,1.4595238095238097,0.8642857142857144,87.0,1002.0,250.0,8.0,1.5861904761904764,0.7033333333333331,81.0,1003.0,240.0,10.0,1.0176190476190476,0.4885714285714287,70.0,1003.0,240.0,12.0,16,1,14
406,410,410,2018-01-16 15:00:00 +0000 UTC,1002,75,11,280,574,1.7176190476190474,0.6304761904761905,0.7176190476190476,0.35666666666666663,70.0,1001.0,240.0,9.0,0.9419047619047618,0.5752380952380953,81.0,1002.0,240.0,10.0,1.4595238095238097,0.8642857142857144,87.0,1002.0,250.0,8.0,1.5861904761904764,0.7033333333333331,81.0,1003.0,240.0,10.0,16,1,15
407,411,411,2018-01-16 16:00:00 +0000 UTC,1003,87,7,280,574,1.9038095238095243,0.6595238095238096,1.7176190476190474,0.6304761904761905,75.0,1002.0,280.0,11.0,0.7176190476190476,0.35666666666666663,70.0,1001.0,240.0,9.0,0.9419047619047618,0.5752380952380953,81.0,1002.0,240.0,10.0,1.4595238095238097,0.8642857142857144,87.0,1002.0,250.0,8.0,16,1,16
408,412,412,2018-01-16 17:00:00 +0000 UTC,1003,81,7,250,574,2.1442857142857137,1.1157142857142857,1.9038095238095243,0.6595238095238096,87.0,1003.0,280.0,7.0,1.7176190476190474,0.6304761904761905,75.0,1002.0,280.0,11.0,0.7176190476190476,0.35666666666666663,70.0,1001.0,240.0,9.0,0.9419047619047618,0.5752380952380953,81.0,1002.0,240.0,10.0,16,1,17
409,413,413,2018-01-16 18:00:00 +0000 UTC,1003,86,7,280,574,2.2614285714285716,1.1671428571428568,2.1442857142857137,1.1157142857142857,81.0,1003.0,250.0,7.0,1.9038095238095243,0.6595238095238096,87.0,1003.0,280.0,7.0,1.7176190476190474,0.6304761904761905,75.0,1002.0,280.0,11.0,0.7176190476190476,0.35666666666666663,70.0,1001.0,240.0,9.0,16,1,18
410,414,414,2018-01-16 19:00:00 +0000 UTC,1002,86,3,230,574,1.5128571428571431,0.5457142857142857,2.2614285714285716,1.1671428571428568,86.0,1003.0,280.0,7.0,2.1442857142857137,1.1157142857142857,81.0,1003.0,250.0,7.0,1.9038095238095243,0.6595238095238096,87.0,1003.0,280.0,7.0,1.7176190476190474,0.6304761904761905,75.0,1002.0,280.0,11.0,16,1,19
411,415,415,2018-01-16 20:00:00 +0000 UTC,1001,81,7,240,574,2.0428571428571427,1.1019047619047622,1.5128571428571431,0.5457142857142857,86.0,1002.0,230.0,3.0,2.2614285714285716,1.1671428571428568,86.0,1003.0,280.0,7.0,2.1442857142857137,1.1157142857142857,81.0,1003.0,250.0,7.0,1.9038095238095243,0.6595238095238096,87.0,1003.0,280.0,7.0,16,1,20
412,416,416,2018-01-16 21:00:00 +0000 UTC,1002,75,8,250,574,1.7414285714285715,0.7157142857142856,2.0428571428571427,1.1019047619047622,81.0,1001.0,240.0,7.0,1.5128571428571431,0.5457142857142857,86.0,1002.0,230.0,3.0,2.2614285714285716,1.1671428571428568,86.0,1003.0,280.0,7.0,2.1442857142857137,1.1157142857142857,81.0,1003.0,250.0,7.0,16,1,21
413,417,417,2018-01-16 22:00:00 +0000 UTC,1002,86,5,260,574,2.3633333333333333,0.7828571428571429,1.7414285714285715,0.7157142857142856,75.0,1002.0,250.0,8.0,2.0428571428571427,1.1019047619047622,81.0,1001.0,240.0,7.0,1.5128571428571431,0.5457142857142857,86.0,1002.0,230.0,3.0,2.2614285714285716,1.1671428571428568,86.0,1003.0,280.0,7.0,16,1,22
414,418,418,2018-01-16 23:00:00 +0000 UTC,1002,86,7,300,574,3.2580952380952377,1.038095238095238,2.3633333333333333,0.7828571428571429,86.0,1002.0,260.0,5.0,1.7414285714285715,0.7157142857142856,75.0,1002.0,250.0,8.0,2.0428571428571427,1.1019047619047622,81.0,1001.0,240.0,7.0,1.5128571428571431,0.5457142857142857,86.0,1002.0,230.0,3.0,16,1,23
415,419,419,2018-01-17 00:00:00 +0000 UTC,1001,86,2,230,574,2.383809523809524,0.8238095238095237,3.2580952380952377,1.038095238095238,86.0,1002.0,300.0,7.0,2.3633333333333333,0.7828571428571429,86.0,1002.0,260.0,5.0,1.7414285714285715,0.7157142857142856,75.0,1002.0,250.0,8.0,2.0428571428571427,1.1019047619047622,81.0,1001.0,240.0,7.0,17,2,0
416,420,420,2018-01-17 01:00:00 +0000 UTC,1001,65,10,240,574,1.8061904761904768,0.6966666666666667,2.383809523809524,0.8238095238095237,86.0,1001.0,230.0,2.0,3.2580952380952377,1.038095238095238,86.0,1002.0,300.0,7.0,2.3633333333333333,0.7828571428571429,86.0,1002.0,260.0,5.0,1.7414285714285715,0.7157142857142856,75.0,1002.0,250.0,8.0,17,2,1
417,421,421,2018-01-17 01:00:00 +0000 UTC,1001,65,10,240,574,1.4595238095238092,0.6142857142857144,1.8061904761904768,0.6966666666666667,65.0,1001.0,240.0,10.0,2.383809523809524,0.8238095238095237,86.0,1001.0,230.0,2.0,3.2580952380952377,1.038095238095238,86.0,1002.0,300.0,7.0,2.3633333333333333,0.7828571428571429,86.0,1002.0,260.0,5.0,17,2,1
418,422,422,2018-01-17 02:00:00 +0000 UTC,1000,86,6,240,574,1.4233333333333336,0.5757142857142857,1.4595238095238092,0.6142857142857144,65.0,1001.0,240.0,10.0,1.8061904761904768,0.6966666666666667,65.0,1001.0,240.0,10.0,2.383809523809524,0.8238095238095237,86.0,1001.0,230.0,2.0,3.2580952380952377,1.038095238095238,86.0,1002.0,300.0,7.0,17,2,2
419,423,423,2018-01-17 03:00:00 +0000 UTC,1000,86,4,240,574,2.031904761904762,0.5909523809523809,1.4233333333333336,0.5757142857142857,86.0,1000.0,240.0,6.0,1.4595238095238092,0.6142857142857144,65.0,1001.0,240.0,10.0,1.8061904761904768,0.6966666666666667,65.0,1001.0,240.0,10.0,2.383809523809524,0.8238095238095237,86.0,1001.0,230.0,2.0,17,2,3
420,424,424,2018-01-17 04:00:00 +0000 UTC,1001,97,5,250,574,0.8590476190476192,0.4080952380952381,2.031904761904762,0.5909523809523809,86.0,1000.0,240.0,4.0,1.4233333333333336,0.5757142857142857,86.0,1000.0,240.0,6.0,1.4595238095238092,0.6142857142857144,65.0,1001.0,240.0,10.0,1.8061904761904768,0.6966666666666667,65.0,1001.0,240.0,10.0,17,2,4
421,425,425,2018-01-17 05:00:00 +0000 UTC,1002,97,7,260,574,1.6980952380952379,0.5357142857142856,0.8590476190476192,0.4080952380952381,97.0,1001.0,250.0,5.0,2.031904761904762,0.5909523809523809,86.0,1000.0,240.0,4.0,1.4233333333333336,0.5757142857142857,86.0,1000.0,240.0,6.0,1.4595238095238092,0.6142857142857144,65.0,1001.0,240.0,10.0,17,2,5
422,426,426,2018-01-17 06:00:00 +0000 UTC,1002,69,9,260,574,0.5790476190476191,0.2590476190476191,1.6980952380952379,0.5357142857142856,97.0,1002.0,260.0,7.0,0.8590476190476192,0.4080952380952381,97.0,1001.0,250.0,5.0,2.031904761904762,0.5909523809523809,86.0,1000.0,240.0,4.0,1.4233333333333336,0.5757142857142857,86.0,1000.0,240.0,6.0,17,2,6
